Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2015-01-09,Tonkolili,Sambaia Bendugu,NA,Kandaga,NA,NA,NA,7,NA,NA,16,23,1,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Sambaia Bendugu,NA,Kurankoro,NA,NA,NA,11,NA,NA,16,27,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Sambaia Bendugu,NA,Sunbuya,NA,NA,NA,11,NA,NA,7,18,1,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Sambaia Bendugu,NA,Sambaba,NA,NA,NA,8,NA,NA,7,15,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Sambaia Bendugu,NA,Tekedugu,NA,NA,NA,9,NA,NA,16,25,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Sambaia Bendugu,NA,Dandaya,NA,NA,NA,11,NA,NA,16,27,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Sambaia Bendugu,NA,Yambaia,NA,NA,NA,11,NA,NA,16,27,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Sambaia Bendugu,NA,Samadugu,NA,NA,NA,11,NA,NA,16,27,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Sambaia Bendugu,NA,Mathabaia,NA,NA,NA,11,NA,NA,16,27,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Sambaia Bendugu,NA,Kamaria,NA,NA,NA,16,NA,NA,7,23,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Sambaia Bendugu,NA,Heremokono,NA,NA,NA,18,NA,NA,11,29,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Sambaia Bendugu,NA,Mindia,NA,NA,NA,18,NA,NA,16,34,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Sambaia Bendugu,NA,Bandugu,NA,NA,NA,11,NA,NA,16,27,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Tane,NA,Maborboh,NA,NA,NA,16,NA,NA,12,28,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,Tonkolili,Tane,NA,Rosint,NA,NA,NA,22,NA,NA,10,32,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Tane,NA,Mapakie,NA,NA,NA,15,NA,NA,13,28,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Tane,NA,Matufule,NA,NA,NA,20,NA,NA,15,35,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Tane,NA,Matotoka,NA,NA,NA,15,NA,NA,8,23,4,1,3,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,Tonkolili,Tane,NA,Maseneh I,NA,NA,NA,11,NA,NA,10,21,1,1,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Tane,NA,Maseneh Ii,NA,NA,NA,15,NA,NA,12,27,2,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Tane,NA,Mayan,NA,NA,NA,20,NA,NA,18,38,2,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Tane,NA,Mathonkara,NA,NA,NA,30,NA,NA,23,53,3,2,2,0,2,3,4,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
2014-12-17,Tonkolili,Tane,NA,Maforay,NA,NA,NA,35,NA,NA,40,75,4,2,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Tane,NA,Mabaki,NA,NA,NA,40,NA,NA,33,73,3,4,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Tane,NA,Mangi,NA,NA,NA,30,NA,NA,24,54,3,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Tane,NA,Maqui,NA,NA,NA,13,NA,NA,11,24,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,Tonkolili,Tane,NA,Mangay Bana,NA,NA,NA,15,NA,NA,11,26,1,1,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Tane,NA,Ro Sengbeh,NA,NA,NA,30,NA,NA,25,55,1,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Tane,NA,Makinth,NA,NA,NA,27,NA,NA,13,40,2,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Tane,NA,Makrugbeh,NA,NA,NA,15,NA,NA,9,24,3,2,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,Tonkolili,Tane,NA,Robarie,NA,NA,NA,10,NA,NA,8,18,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Tane,NA,Royoth,NA,NA,NA,10,NA,NA,11,21,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Tane,NA,Robarr,NA,NA,NA,13,NA,NA,10,23,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Tane,NA,Maguna,NA,NA,NA,10,NA,NA,11,21,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,Tonkolili,Tane,NA,Patifu Maborbor,NA,NA,NA,10,NA,NA,11,21,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Tane,NA,Maborboh,NA,NA,NA,10,NA,NA,11,21,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Tane,NA,Madibie,NA,NA,NA,10,NA,NA,11,21,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Tane,NA,Robiss,NA,NA,NA,15,NA,NA,13,28,1,2,2,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Tane,NA,Makeni Koray,NA,NA,NA,20,NA,NA,12,32,1,1,2,0,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2015-01-08,Tonkolili,Tane,NA,Mathankay,NA,NA,NA,18,NA,NA,9,27,1,1,2,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Tane,NA,Makona,NA,NA,NA,27,NA,NA,15,42,1,1,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Tane,NA,Makanna,NA,NA,NA,11,NA,NA,16,27,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Tane,NA,Rofunkeh,NA,NA,NA,11,NA,NA,16,27,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Tane,NA,Masabina,NA,NA,NA,11,NA,NA,16,27,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Tane,NA,Masorie,NA,NA,NA,11,NA,NA,16,27,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Tane,NA,Mayamba Ill,NA,NA,NA,13,NA,NA,16,29,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Tane,NA,Magbafth,NA,NA,NA,10,NA,NA,13,23,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Tane,NA,Magballma,NA,NA,NA,9,NA,NA,16,25,1,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Tane,NA,Rogbaneh,NA,NA,NA,10,NA,NA,12,22,1,1,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Tane,NA,Malompo,NA,NA,NA,23,NA,NA,20,43,2,2,3,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Tane,NA,Malakoh,NA,NA,NA,30,NA,NA,25,55,2,2,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Tane,NA,Mawurgba ,NA,NA,NA,33,NA,NA,30,63,2,3,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Tane,NA,Mabai,NA,NA,NA,20,NA,NA,24,44,2,3,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Tane,NA,Mamankoroh,NA,NA,NA,10,NA,NA,16,26,1,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Tane,NA,Ro-Nullah,NA,NA,NA,29,NA,NA,43,72,2,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Tane,NA,Moserah Tholley,NA,NA,NA,53,NA,NA,43,96,2,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Tane,NA,Ro-Kanigba,NA,NA,NA,32,NA,NA,42,74,3,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Tane,NA,Mayinka,NA,NA,NA,21,NA,NA,25,46,2,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Tane,NA,Mamarr,NA,NA,NA,25,NA,NA,19,44,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Tane,NA,Gbam Sanda,NA,NA,NA,18,NA,NA,23,41,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Tane,NA,Gbom Sadu,NA,NA,NA,9,NA,NA,20,29,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,Tonkolili,Tane,NA,Makuful,NA,NA,NA,25,NA,NA,30,55,2,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,Tonkolili,Tane,NA,Mabenthe,NA,NA,NA,20,NA,NA,23,43,2,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,Tonkolili,Tane,NA,Makelleh,NA,NA,NA,40,NA,NA,35,75,3,2,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,Tonkolili,Tane,NA,Mamayia,NA,NA,NA,20,NA,NA,28,48,2,2,3,0,2,0,2,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
2015-01-20,Tonkolili,Tane,NA,Robekeh,NA,NA,NA,9,NA,NA,10,19,1,1,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,Tonkolili,Tane,NA,Mathella,NA,NA,NA,12,NA,NA,10,22,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,Tonkolili,Tane,NA,Five Mile Village,NA,NA,NA,12,NA,NA,10,22,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,Tonkolili,Tane,NA,Masankoro,NA,NA,NA,12,NA,NA,10,22,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,Tonkolili,Tane,NA,Makeni Lol  ,NA,NA,NA,11,NA,NA,10,21,2,2,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,Tonkolili,Tane,NA,Mayamba Morlai,NA,NA,NA,13,NA,NA,10,23,1,2,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,Tonkolili,Tane,NA,Ma Kargbo,NA,NA,NA,10,NA,NA,10,20,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,Tonkolili,Tane,NA,Mataparroh,NA,NA,NA,12,NA,NA,10,22,1,2,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,Tonkolili,Tane,NA,Mamarra,NA,NA,NA,18,NA,NA,28,46,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,Tonkolili,Tane,NA,Gbom Conteh,NA,NA,NA,12,NA,NA,9,21,1,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,Tonkolili,Tane,NA,Mabankra,NA,NA,NA,15,NA,NA,20,35,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,Tonkolili,Tane,NA,Masumana Koray,NA,NA,NA,18,NA,NA,10,28,1,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,Tonkolili,Tane,NA,Mangay Bo Road,NA,NA,NA,12,NA,NA,8,20,1,1,2,0,1,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2015-01-21,Tonkolili,Tane,NA,Marah ,NA,NA,NA,12,NA,NA,10,22,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,Tonkolili,Tane,NA,Mayinto,NA,NA,NA,10,NA,NA,7,17,1,1,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
2015-01-23,Tonkolili,Tane,NA,Makali Junction,NA,NA,NA,10,NA,NA,8,18,1,1,2,0,2,2,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2015-01-20,Tonkolili,Tane,NA,Mofiomba,NA,NA,NA,11,NA,NA,10,21,2,2,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,Tonkolili,Tane,NA,Mankalla,NA,NA,NA,13,NA,NA,10,23,1,2,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,Tonkolili,Tane,NA,Rogbarray,NA,NA,NA,10,NA,NA,10,20,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,Tonkolili,Tane,NA,Mabenda,NA,NA,NA,12,NA,NA,10,22,1,2,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Yoni Yoni,NA,Roruks,NA,NA,NA,9,NA,NA,11,20,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,Tonkolili,Yoni Yoni,NA,Bangbutt,NA,NA,NA,14,NA,NA,11,25,1,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Yoni Yoni,NA,Robang I,NA,NA,NA,10,NA,NA,11,21,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Yoni Yoni,NA,Robang Ii,NA,NA,NA,10,NA,NA,11,21,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Yoni Yoni,NA,Patifu  ,NA,NA,NA,30,NA,NA,15,45,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,Tonkolili,Yoni Yoni,NA,Luama,NA,NA,NA,20,NA,NA,7,27,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Yoni Yoni,NA,Makoroh,NA,NA,NA,15,NA,NA,8,23,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Yoni Yoni,NA,Rogban,NA,NA,NA,10,NA,NA,8,18,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Yoni Yoni,NA,Mamaka,NA,NA,NA,10,NA,NA,11,21,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,Tonkolili,Yoni Yoni,NA,Ropothka,NA,NA,NA,12,NA,NA,11,23,1,1,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Yoni Yoni,NA,Rothongbai,NA,NA,NA,10,NA,NA,11,21,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Yoni Yoni,NA,Matiatie,NA,NA,NA,14,NA,NA,7,21,1,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Yoni Yoni,NA,Foindu,NA,NA,NA,8,NA,NA,11,19,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2014-12-17,Tonkolili,Yoni Yoni,NA,Maraka,NA,NA,NA,8,NA,NA,11,19,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Yoni Yoni,NA,Wai Wai,NA,NA,NA,10,NA,NA,11,21,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Yoni Yoni,NA,Pujihun,NA,NA,NA,10,NA,NA,11,21,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-16,Tonkolili,Yoni Yoni,NA,Mile 91,NA,NA,NA,30,NA,NA,10,40,2,2,1,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-17,Tonkolili,Yoni Yoni,NA,Masorie,NA,NA,NA,15,NA,NA,10,25,3,1,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-18,Tonkolili,Yoni Yoni,NA,Mathie,NA,NA,NA,20,NA,NA,11,31,2,2,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-19,Tonkolili,Yoni Yoni,NA,Mafunday,NA,NA,NA,24,NA,NA,18,42,2,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Yoni Yoni,NA,Magbinty,NA,NA,NA,15,NA,NA,12,27,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Yoni Yoni,NA,Matombar,NA,NA,NA,20,NA,NA,14,34,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Yoni Yoni,NA,Rogbon Bana,NA,NA,NA,15,NA,NA,17,32,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Yoni Yoni,NA,Rolinelobo,NA,NA,NA,13,NA,NA,16,29,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Yoni Yoni,NA,Macnteh,NA,NA,NA,8,NA,NA,16,24,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Yoni Yoni,NA,Mayarah,NA,NA,NA,9,NA,NA,16,25,1,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Yoni Yoni,NA,Rosent,NA,NA,NA,11,NA,NA,16,27,1,1,2,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-01-09,Tonkolili,Yoni Yoni,NA,Mafokoya,NA,NA,NA,8,NA,NA,16,24,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Yoni Yoni,NA,Makandeh,NA,NA,NA,7,NA,NA,16,23,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Yoni Yoni,NA,Matamba,NA,NA,NA,7,NA,NA,16,23,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Yoni Yoni,NA,Donyala,NA,NA,NA,11,NA,NA,16,27,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Yoni Yoni,NA,Mafallah I,NA,NA,NA,8,NA,NA,16,24,2,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0
2015-01-06,Tonkolili,Yoni Yoni,NA,Masankay,NA,NA,NA,8,NA,NA,16,24,1,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Yoni Yoni,NA,Masabay,NA,NA,NA,8,NA,NA,16,24,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Yoni Yoni,NA,Masankra,NA,NA,NA,11,NA,NA,8,19,2,1,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Yoni Yoni,NA,Rokimbie 2,NA,NA,NA,7,NA,NA,16,23,2,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,Tonkolili,Yoni Yoni,NA,Maworr,NA,NA,NA,9,NA,NA,8,17,1,2,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,Tonkolili,Yoni Yoni,NA,Do Compound,NA,NA,NA,8,NA,NA,16,24,2,2,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,Tonkolili,Yoni Yoni,NA,Konta Ii,NA,NA,NA,10,NA,NA,16,26,2,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,Tonkolili,Yoni Yoni,NA,Gaindema,NA,NA,NA,15,NA,NA,16,31,2,2,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,Tonkolili,Yoni Yoni,NA,Matompe,NA,NA,NA,7,NA,NA,10,17,1,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2015-01-21,Tonkolili,Yoni Yoni,NA,Makabin,NA,NA,NA,9,NA,NA,10,19,2,1,1,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,Tonkolili,Yoni Yoni,NA,Magbolo,NA,NA,NA,12,NA,NA,10,22,1,1,1,0,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,Tonkolili,Yoni Yoni,NA,Makolama,NA,NA,NA,10,NA,NA,10,20,2,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,Tonkolili,Yoni Yoni,NA,Ronurie,NA,NA,NA,9,NA,NA,10,19,1,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,Tonkolili,Yoni Yoni,NA,Mamankara,NA,NA,NA,8,NA,NA,10,18,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
