Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
1/15/2015,Bo,Baoma,NA,Hagbahun,NA,NA,NA,18,NA,NA,13,31,1,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1/14/2015,Bo,Baoma,NA,Matema,NA,NA,NA,14,NA,NA,17,31,2,1,1,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2015,Bo,Baoma,NA,Yakaji,NA,NA,NA,10,NA,NA,13,23,1,1,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2015,Bo,Baoma,NA,Komende,NA,NA,NA,20,NA,NA,26,46,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
1/16/2015,Bo,Baoma,NA,Hungay,NA,NA,NA,11,NA,NA,15,26,1,1,1,0,1,1,2,1,1,0,1,1,1,0,1,0,NA,0,0,0,0,0,0,0,0,0,0
1/13/2015,Bo,Baoma,NA,Nyagolihun,NA,NA,NA,35,NA,NA,20,55,3,2,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2015,Bo,Baoma,NA,Njaluahun(Bongema),NA,NA,NA,8,NA,NA,12,20,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2015,Bo,Baoma,NA,Tongima,NA,NA,NA,8,NA,NA,10,18,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2015,Bo,Baoma,NA,Kigbai,NA,NA,NA,22,NA,NA,18,40,1,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2015,Bo,Baoma,NA,Sawulla,NA,NA,NA,47,NA,NA,36,83,10,2,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2015,Bo,Baoma,NA,Niama,NA,NA,NA,33,NA,NA,27,60,10,2,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2015,Bo,Baoma,NA,Kenemalo,NA,NA,NA,25,NA,NA,21,46,7,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2015,Bo,Baoma,NA,Kanjalu,NA,NA,NA,29,NA,NA,23,52,12,3,3,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2015,Bo,Baoma,NA,Falah,NA,NA,NA,35,NA,NA,35,70,2,4,1,2,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2015,Bo,Baoma,NA,Vaahun,NA,NA,NA,22,NA,NA,38,60,3,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1/15/2015,Bo,Baoma,NA,Mosaima,NA,NA,NA,30,NA,NA,45,75,3,2,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2015,Bo,Baoma,NA,Ndama,NA,NA,NA,25,NA,NA,35,60,2,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2015,Bo,Baoma,NA,Kenyema,NA,NA,NA,18,NA,NA,8,26,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2015,Bo,Baoma,NA,Jembe,NA,NA,NA,19,NA,NA,13,32,6,1,1,1,1,1,2,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
1/14/2015,Bo,Baoma,NA,Kulama,NA,NA,NA,23,NA,NA,19,42,4,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2015,Bo,Baoma,NA,Kpakru,NA,NA,NA,18,NA,NA,17,35,3,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2015,Bo,Baoma,NA,Taninahun,NA,NA,NA,20,NA,NA,15,35,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2015,Bo,Baoma,NA,Shengama,NA,NA,NA,15,NA,NA,13,28,1,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2015,Bo,Baoma,NA,Pujehun,NA,NA,NA,20,NA,NA,10,30,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2015,Bo,Baoma,NA,Gbaima,NA,NA,NA,15,NA,NA,12,27,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2015,Bo,Baoma,NA,Ngiehun,NA,NA,NA,28,NA,NA,25,53,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2015,Bo,Baoma,NA,Kwellu,NA,NA,NA,30,NA,NA,35,65,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Baoma,NA,Ngelahun,NA,NA,NA,14,NA,NA,17,31,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
1/6/2015,Bo,Baoma,NA,Gendema,NA,NA,NA,20,NA,NA,12,32,4,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Baoma,NA,Mbudorbu,NA,NA,NA,25,NA,NA,18,43,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Bumpe Ngao,NA,Serabu,NA,NA,NA,18,NA,NA,13,31,2,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Bumpe Ngao,NA,Dukpuimbu,NA,NA,NA,33,NA,NA,20,53,4,2,2,2,2,2,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1/7/2015,Bo,Bumpe Ngao,NA,Janema ,NA,NA,NA,12,NA,NA,8,20,2,2,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Bumpe Ngao,NA,Kpanguma,NA,NA,NA,16,NA,NA,8,24,2,1,3,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Bumpe Ngao,NA,Bongor,NA,NA,NA,18,NA,NA,9,27,2,1,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Bumpe Ngao,NA,Moyoru Junction,NA,NA,NA,49,NA,NA,38,87,2,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1/7/2015,Bo,Bumpe Ngao,NA,Bellebu,NA,NA,NA,29,NA,NA,21,50,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Bumpe Ngao,NA,Mangema,NA,NA,NA,39,NA,NA,22,61,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Bumpe Ngao,NA,Kpetema,NA,NA,NA,26,NA,NA,18,44,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Bumpe Ngao,NA,Yoni,NA,NA,NA,26,NA,NA,32,58,2,2,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Bumpe Ngao,NA,Kejebu,NA,NA,NA,53,NA,NA,29,82,5,1,2,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1/6/2015,Bo,Bumpe Ngao,NA,Manulahun,NA,NA,NA,12,NA,NA,18,30,1,1,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Bumpe Ngao,NA,Dassamu,NA,NA,NA,25,NA,NA,20,45,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Bumpe Ngao,NA,Sebehun Junction,NA,NA,NA,10,NA,NA,12,22,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Bumpe Ngao,NA,Walihun,NA,NA,NA,11,NA,NA,14,25,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Bumpe Ngao,NA,Manjama,NA,NA,NA,43,NA,NA,43,86,4,2,3,2,2,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Bumpe Ngao,NA,Tongie,NA,NA,NA,20,NA,NA,20,40,2,1,2,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Bumpe Ngao,NA,Jimminga,NA,NA,NA,36,NA,NA,30,66,2,2,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Bumpe Ngao,NA,Sahn,NA,NA,NA,23,NA,NA,20,43,2,2,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Bumpe Ngao,NA,Banda,NA,NA,NA,17,NA,NA,32,49,2,1,2,0,1,0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1/8/2015,Bo,Bumpe Ngao,NA,Fablahun,NA,NA,NA,15,NA,NA,25,40,2,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Bumpe Ngao,NA,Sembehun,NA,NA,NA,12,NA,NA,18,30,1,1,2,0,1,0,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Bumpe Ngao,NA,Ngei Yegboiya,NA,NA,NA,20,NA,NA,15,35,3,2,2,0,1,1,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1/6/2015,Bo,Bumpe Ngao,NA,Pelewahun,NA,NA,NA,21,NA,NA,14,35,3,2,2,1,1,1,4,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
1/7/2015,Bo,Bumpe Ngao,NA,Taninahun,NA,NA,NA,19,NA,NA,8,27,2,2,2,0,1,0,4,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0
1/8/2015,Bo,Bumpe Ngao,NA,Mofoi,NA,NA,NA,12,NA,NA,9,21,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Bumpe Ngao,NA,Tissana,NA,NA,NA,53,NA,NA,54,107,2,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Bumpe Ngao,NA,Nyadehun,NA,NA,NA,18,NA,NA,10,28,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Bumpe Ngao,NA,Foya,NA,NA,NA,10,NA,NA,13,23,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Bumpe Ngao,NA,Benduma,NA,NA,NA,13,NA,NA,18,31,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Bumpe Ngao,NA,Banda ,NA,NA,NA,30,NA,NA,20,50,2,2,1,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Bumpe Ngao,NA,Bartihun,NA,NA,NA,10,NA,NA,15,25,1,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Bumpe Ngao,NA,Yegema,NA,NA,NA,10,NA,NA,10,20,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Bumpe Ngao,NA,Komende,NA,NA,NA,18,NA,NA,14,32,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Bumpe Ngao,NA,Kanga,NA,NA,NA,10,NA,NA,19,29,3,1,2,2,1,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2015,Bo,Bumpe Ngao,NA,Mojajo,NA,NA,NA,25,NA,NA,17,42,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Gbo,NA,Gbaima,NA,NA,NA,10,NA,NA,20,30,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Gbo,NA,Mokebia,NA,NA,NA,13,NA,NA,12,25,1,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Gbo,NA,Heama,NA,NA,NA,18,NA,NA,12,30,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Gbo,NA,Molendeh,NA,NA,NA,20,NA,NA,25,45,1,1,2,0,1,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Gbo,NA,Dodo,NA,NA,NA,20,NA,NA,15,35,2,1,3,0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Gbo,NA,Magibissay,NA,NA,NA,18,NA,NA,12,30,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Gbo,NA,Batiema,NA,NA,NA,25,NA,NA,35,60,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Gbo,NA,Motimo,NA,NA,NA,13,NA,NA,9,22,1,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Gbo,NA,Gbandi,NA,NA,NA,18,NA,NA,7,25,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Gbo,NA,Ngangama,NA,NA,NA,25,NA,NA,35,60,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Gbo,NA,Pujuhun,NA,NA,NA,18,NA,NA,12,30,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Gbo,NA,Balue,NA,NA,NA,18,NA,NA,12,30,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Jaiama Bongor,NA,Juhun,NA,NA,NA,53,NA,NA,50,103,3,2,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Jaiama Bongor,NA,Nyayiama,NA,NA,NA,25,NA,NA,21,46,2,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1/9/2015,Bo,Jaiama Bongor,NA,Ngolehun,NA,NA,NA,16,NA,NA,12,28,2,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Jaiama Bongor,NA,Manowo,NA,NA,NA,13,NA,NA,7,20,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Jaiama Bongor,NA,Mano,NA,NA,NA,22,NA,NA,13,35,1,1,1,1,1,1,4,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1/7/2015,Bo,Jaiama Bongor,NA,Follu,NA,NA,NA,11,NA,NA,29,40,1,1,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Jaiama Bongor,NA,Meyama,NA,NA,NA,24,NA,NA,24,48,1,2,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Jaiama Bongor,NA,Baaka,NA,NA,NA,12,NA,NA,10,22,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Jaiama Bongor,NA,Lowuma,NA,NA,NA,27,NA,NA,18,45,2,2,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Jaiama Bongor,NA,Gogbebu,NA,NA,NA,22,NA,NA,13,35,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Jaiama Bongor,NA,Madina,NA,NA,NA,18,NA,NA,11,29,1,1,2,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1/9/2015,Bo,Jaiama Bongor,NA,Yabiama,NA,NA,NA,51,NA,NA,22,73,1,2,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Jaiama Bongor,NA,Bawomahun New Site,NA,NA,NA,20,NA,NA,21,41,2,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Jaiama Bongor,NA,Kpoyama,NA,NA,NA,18,NA,NA,20,38,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Jaiama Bongor,NA,Sulehun,NA,NA,NA,21,NA,NA,26,47,1,1,1,0,1,0,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Jaiama Bongor,NA,Faama,NA,NA,NA,10,NA,NA,12,22,1,1,1,0,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Jaiama Bongor,NA,Bendu,NA,NA,NA,30,NA,NA,22,52,2,2,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Jaiama Bongor,NA,Kandor,NA,NA,NA,30,NA,NA,37,67,2,1,2,0,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Jaiama Bongor,NA,Kpakuma,NA,NA,NA,30,NA,NA,40,70,2,1,2,0,1,0,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Jaiama Bongor,NA,Buma,NA,NA,NA,30,NA,NA,30,60,2,1,2,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Jaiama Bongor,NA,Ndombu,NA,NA,NA,29,NA,NA,42,71,3,2,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Jaiama Bongor,NA,Walihun,NA,NA,NA,21,NA,NA,30,51,2,1,2,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Jaiama Bongor,NA,Gordie,NA,NA,NA,35,NA,NA,50,85,2,2,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Jaiama Bongor,NA,Mano,NA,NA,NA,22,NA,NA,13,35,1,NA,NA,1,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1/8/2015,Bo,Jaiama Bongor,NA,Nyayaima,NA,NA,NA,25,NA,NA,21,46,2,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1/9/2015,Bo,Jaiama Bongor,NA,Ngolahun,NA,NA,NA,16,NA,NA,12,28,2,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Jaiama Bongor,NA,Manowo,NA,NA,NA,13,NA,NA,7,20,2,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Jaiama Bongor,NA,Ndombu,NA,NA,NA,8,NA,NA,10,18,1,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1/7/2015,Bo,Jaiama Bongor,NA,Walihun,NA,NA,NA,18,NA,NA,7,25,2,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1/8/2015,Bo,Jaiama Bongor,NA,Gordie,NA,NA,NA,7,NA,NA,8,15,1,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Jaiama Bongor,NA,Mamboma,NA,NA,NA,11,NA,NA,13,24,1,1,1,0,2,0,4,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0
1/6/2015,Bo,Jaiama Bongor,NA,Kponima,NA,NA,NA,22,NA,NA,31,53,2,1,1,0,1,0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1/8/2015,Bo,Jaiama Bongor,NA,Damballa,NA,NA,NA,21,NA,NA,24,45,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Jaiama Bongor,NA,Gondama,NA,NA,NA,28,NA,NA,36,64,2,1,1,2,1,1,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1/9/2015,Bo,Jaiama Bongor,NA,Kpetema,NA,NA,NA,17,NA,NA,21,38,1,1,1,0,1,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1/9/2015,Bo,Jaiama Bongor,NA,Njobohun,NA,NA,NA,28,NA,NA,15,43,2,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Jaiama Bongor,NA,Gbgamaan,NA,NA,NA,28,NA,NA,15,43,2,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Jaiama Bongor,NA,Bayama,NA,NA,NA,17,NA,NA,13,30,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2015,Bo,Jaiama Bongor,NA,Gbaama,NA,NA,NA,16,NA,NA,19,35,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1/16/2015,Bo,Jaiama Bongor,NA,Heigbema,NA,NA,NA,18,NA,NA,12,30,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Kakua,NA,Bumbeh,NA,NA,NA,43,NA,NA,19,62,4,3,3,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Kakua,NA,Kigbia,NA,NA,NA,24,NA,NA,15,39,3,2,2,0,2,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Kakua,NA,Njagbema,NA,NA,NA,27,NA,NA,9,36,4,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Kakua,NA,Saguehun,NA,NA,NA,39,NA,NA,15,54,4,2,3,0,2,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Kakua,NA,Nyandahun,NA,NA,NA,40,NA,NA,24,64,4,2,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Kakua,NA,Jandama 2,NA,NA,NA,30,NA,NA,23,53,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Kakua,NA,Jandama 1,NA,NA,NA,25,NA,NA,27,52,3,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Kakua,NA,Kpetema,NA,NA,NA,21,NA,NA,23,44,2,2,2,NA,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Kakua,NA,Manguama,NA,NA,NA,22,NA,NA,26,48,2,2,2,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Kakua,NA,Mokassi,NA,NA,NA,53,NA,NA,20,73,2,2,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Kakua,NA,Kpatema,NA,NA,NA,19,NA,NA,21,40,2,2,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2015,Bo,Kakua,NA,Bateima,NA,NA,NA,20,NA,NA,22,42,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2015,Bo,Kakua,NA,Magbema,NA,NA,NA,10,NA,NA,7,17,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2015,Bo,Kakua,NA,Baoma Loncrebu,NA,NA,NA,53,NA,NA,12,65,3,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Kakua,NA,Wojema,NA,NA,NA,20,NA,NA,9,29,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2015,Bo,Kakua,NA,Torkpombu,NA,NA,NA,30,NA,NA,36,66,3,2,2,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
